10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
12,-1.0,0.4138,-1.0,-1.0,-1.0,0.5161,-1.0,-1.0,0.4828,0.507,-1.0,0.3939,0.4324,-1.0,-1.0,0.3913,0.4727,0.4651,0.3714,0.525,0.4255,-1.0,-1.0,-1.0,0.4828,0.4516,0.4375,-1.0,0.4419
13,-1.0,0.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4167,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.48
14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,-1.0,0.4231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20,-1.0,0.4722,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5455,0.4545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21,0.5714,0.4412,-1.0,0.5135,0.4667,0.525,-1.0,0.4643,0.4762,0.4752,0.4545,0.4713,0.526,0.3611,-1.0,0.4815,0.5526,0.4213,0.4855,0.5385,0.4672,-1.0,0.5769,-1.0,0.4434,-1.0,0.4416,-1.0,0.5269
22,-1.0,0.4897,-1.0,-1.0,-1.0,0.4706,-1.0,-1.0,0.4688,0.4561,0.5,0.4839,0.5,-1.0,-1.0,0.5106,0.4444,0.4523,0.4186,0.6716,0.5422,-1.0,-1.0,-1.0,0.3953,0.6078,0.4857,-1.0,0.4854
23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24,-1.0,0.486,-1.0,-1.0,-1.0,0.451,-1.0,-1.0,0.5,0.505,0.4651,0.5789,0.3607,-1.0,-1.0,0.5488,0.575,0.4769,0.4426,0.5873,0.3494,-1.0,-1.0,-1.0,0.4194,0.4194,0.4474,-1.0,0.437
25,-1.0,0.5806,-1.0,-1.0,-1.0,0.56,-1.0,-1.0,-1.0,0.4286,-1.0,-1.0,0.5455,-1.0,-1.0,0.4828,0.6667,0.4607,0.6061,-1.0,0.3714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4583
26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6471
27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3654,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.52
28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29,-1.0,0.5366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5484,0.4694,-1.0,-1.0,0.6452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4194
30,-1.0,0.3861,-1.0,-1.0,-1.0,0.463,-1.0,-1.0,0.5714,0.52,0.6071,0.4848,0.4306,-1.0,-1.0,0.4795,0.4459,0.4171,0.4237,0.3667,0.5147,-1.0,-1.0,-1.0,0.4677,-1.0,0.5806,-1.0,0.4914
31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
35,-1.0,0.5385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5161,0.5357,-1.0,0.4848,0.3125,-1.0,-1.0,-1.0,-1.0,0.4186,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4531
39,-1.0,0.5082,-1.0,-1.0,-1.0,0.5,-1.0,0.4688,0.5593,0.5949,0.5854,0.58,0.5185,-1.0,-1.0,0.5873,0.6486,0.4929,0.411,0.5904,0.4268,-1.0,-1.0,-1.0,0.6333,-1.0,0.5319,-1.0,0.5353
40,-1.0,0.6087,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4167,-1.0,-1.0,0.4444,-1.0,-1.0,-1.0,0.5741,0.3895,0.5312,0.5484,0.5,-1.0,-1.0,-1.0,0.4062,-1.0,-1.0,-1.0,0.4906
41,-1.0,0.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4615,-1.0,0.4412,-1.0,-1.0,0.5833,0.6429,0.5149,-1.0,0.6452,-1.0,-1.0,-1.0,-1.0,0.36,-1.0,-1.0,-1.0,0.5357
42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43,-1.0,0.5556,-1.0,-1.0,-1.0,0.6,-1.0,-1.0,0.5312,0.5,-1.0,0.6296,0.3469,-1.0,-1.0,0.5918,0.5139,0.4583,0.4595,0.5849,0.4857,-1.0,-1.0,-1.0,0.55,-1.0,0.48,-1.0,0.6053
44,-1.0,0.4576,-1.0,-1.0,-1.0,0.4828,-1.0,-1.0,0.4828,0.4419,-1.0,0.5484,0.3333,-1.0,-1.0,0.3947,0.5357,0.4173,0.475,0.6061,0.3158,-1.0,-1.0,-1.0,0.52,-1.0,-1.0,-1.0,0.5294
45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51,-1.0,0.5352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4333,0.6047,-1.0,0.4667,0.5143,-1.0,-1.0,0.6111,0.5161,0.5197,-1.0,0.5455,0.5111,-1.0,-1.0,-1.0,0.4074,0.7297,0.5517,-1.0,0.4359
53,-1.0,0.375,-1.0,-1.0,-1.0,0.6154,-1.0,0.5556,-1.0,0.6087,-1.0,0.45,0.4821,-1.0,-1.0,0.3947,0.481,0.5639,0.5849,0.5849,0.5789,-1.0,-1.0,-1.0,0.4167,-1.0,0.4688,-1.0,0.407
54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
55,-1.0,0.325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6944,0.5152,-1.0,-1.0,-1.0,-1.0,0.3871,0.4737,0.4592,-1.0,0.5789,0.4375,-1.0,-1.0,-1.0,0.6562,-1.0,-1.0,-1.0,0.56
56,-1.0,0.4667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3429,0.4342,-1.0,0.4688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4118
57,-1.0,0.5079,-1.0,-1.0,-1.0,0.3939,-1.0,-1.0,0.6,0.4694,0.4074,0.3636,0.5294,-1.0,-1.0,0.3818,0.5179,0.4924,0.5238,0.4921,0.3061,-1.0,-1.0,-1.0,0.381,0.4,0.6333,-1.0,0.5616
58,-1.0,0.4716,-1.0,-1.0,-1.0,0.4667,-1.0,0.4412,0.6064,0.4957,0.5147,0.5068,0.4898,0.4688,-1.0,0.4554,0.5182,0.4914,0.4744,0.5983,0.54,-1.0,-1.0,-1.0,0.3727,0.5286,0.3939,-1.0,0.5312
59,-1.0,0.5556,-1.0,-1.0,-1.0,0.5455,-1.0,0.36,-1.0,-1.0,0.6296,-1.0,0.5128,-1.0,-1.0,-1.0,0.5455,0.5385,0.575,-1.0,-1.0,-1.0,-1.0,-1.0,0.5161,-1.0,-1.0,-1.0,0.5634
60,0.5938,0.4615,-1.0,-1.0,0.4412,0.5303,-1.0,0.5102,0.5439,0.5823,0.4783,0.5,0.4769,0.5,-1.0,0.4627,0.5126,0.4678,0.4886,0.5616,0.5,-1.0,-1.0,-1.0,0.4588,-1.0,0.4098,-1.0,0.4753
61,-1.0,0.4167,-1.0,-1.0,-1.0,0.48,-1.0,-1.0,-1.0,0.4407,-1.0,0.6129,0.5769,-1.0,-1.0,-1.0,0.6316,0.4412,0.5862,0.4828,0.5652,-1.0,-1.0,-1.0,0.5556,0.5714,-1.0,-1.0,0.5417
62,-1.0,0.4651,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.56,0.5185,-1.0,0.3438,-1.0,-1.0,0.4839,0.5,0.4552,0.4444,0.6486,0.383,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.4762
63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,0.5231,0.4474,-1.0,0.5185,0.4474,0.5283,-1.0,0.4578,0.4522,0.6193,0.5,0.5748,0.5253,0.463,-1.0,0.536,0.4735,0.4743,0.4771,0.5088,0.5074,-1.0,0.4286,-1.0,0.4841,0.5625,0.4444,0.4194,0.5319
67,-1.0,0.5484,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.375
68,-1.0,0.5357,-1.0,-1.0,-1.0,0.5484,-1.0,-1.0,0.5185,-1.0,-1.0,0.4828,0.5185,-1.0,-1.0,0.4688,0.6119,0.5263,0.4054,0.5641,0.4688,-1.0,-1.0,-1.0,0.4878,-1.0,-1.0,-1.0,0.4938
69,-1.0,0.619,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4516,-1.0,-1.0,0.4167,-1.0,-1.0,0.52,0.4909,0.4953,0.5254,0.4773,-1.0,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,0.5526
72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
74,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3871,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4333
75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
76,0.4324,0.472,-1.0,-1.0,-1.0,0.3968,-1.0,0.4615,0.6338,0.5532,0.3404,0.4688,0.5,0.4333,-1.0,0.4918,0.5299,0.4158,0.5175,0.5165,0.5204,-1.0,-1.0,-1.0,0.4933,0.4,0.4754,-1.0,0.4673
77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78,-1.0,0.4468,-1.0,-1.0,-1.0,0.625,-1.0,-1.0,-1.0,0.5517,-1.0,0.52,0.3333,-1.0,-1.0,0.48,0.5897,0.3622,0.5172,0.5294,0.4333,-1.0,-1.0,-1.0,0.2593,-1.0,-1.0,-1.0,0.587
79,-1.0,0.4082,-1.0,-1.0,-1.0,0.6154,-1.0,-1.0,-1.0,0.625,-1.0,-1.0,0.5211,-1.0,-1.0,-1.0,0.4681,0.4957,0.4762,0.6562,0.48,-1.0,-1.0,-1.0,0.4359,-1.0,-1.0,-1.0,0.5333
80,0.5312,0.4702,-1.0,-1.0,-1.0,0.4595,-1.0,0.6,0.5556,0.5113,0.5161,0.3714,0.4756,-1.0,-1.0,0.5517,0.4375,0.4207,0.5368,0.4762,0.413,-1.0,-1.0,-1.0,0.5417,0.5,0.537,-1.0,0.4944
81,0.5714,0.5021,0.5429,0.4194,0.617,0.5145,-1.0,0.6026,0.6269,0.5266,0.5046,0.5088,0.5053,0.4878,-1.0,0.4314,0.5551,0.5073,0.4678,0.5482,0.5029,-1.0,0.4333,-1.0,0.4647,0.4022,0.4851,0.2727,0.5385
82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4643,0.4194,-1.0,0.5185,0.5588,-1.0,-1.0,-1.0,0.6667,0.5385,0.4706,0.4839,-1.0,-1.0,-1.0,-1.0,0.6111,-1.0,-1.0,-1.0,0.5211
83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
84,-1.0,-1.0,-1.0,-1.0,-1.0,0.381,-1.0,-1.0,0.6047,0.6789,-1.0,0.675,0.449,-1.0,-1.0,0.5833,0.6296,0.5048,0.4634,0.5373,0.5934,-1.0,-1.0,-1.0,0.6061,0.55,0.4872,-1.0,0.4602
85,-1.0,0.3714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64,-1.0,-1.0,-1.0,-1.0,-1.0,0.3571,0.4118,0.4022,0.5667,0.5806,0.5484,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5778
86,-1.0,0.2857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4333,0.3226,-1.0,-1.0,-1.0,0.6667,0.5647,-1.0,0.4828,0.48,-1.0,-1.0,-1.0,0.4828,-1.0,0.6538,-1.0,0.42
89,-1.0,0.526,-1.0,-1.0,-1.0,0.5091,-1.0,0.5455,0.64,0.5625,0.3043,0.5439,0.5185,-1.0,-1.0,0.4298,0.5304,0.4682,0.4624,0.4103,0.4603,-1.0,-1.0,-1.0,0.45,0.451,0.3542,-1.0,0.5106
90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,-1.0,0.4627,-1.0,-1.0,-1.0,0.5227,-1.0,-1.0,0.5806,0.5484,-1.0,0.4211,0.5102,-1.0,-1.0,0.5172,0.4844,0.4685,0.4375,-1.0,0.359,-1.0,-1.0,-1.0,0.4194,-1.0,0.52,-1.0,0.6
92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
98,-1.0,0.4444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6038,-1.0,0.4333,-1.0,-1.0,-1.0,0.5366,0.5111,0.496,0.4815,0.5455,0.4,-1.0,-1.0,-1.0,0.6923,-1.0,-1.0,-1.0,0.48
99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2963,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4643,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4865
104,0.3902,0.5205,-1.0,-1.0,-1.0,0.5634,-1.0,0.4828,0.5714,0.5114,0.4615,0.4068,0.4722,-1.0,-1.0,0.4615,0.5581,0.4738,0.4565,0.4274,0.4667,-1.0,-1.0,-1.0,0.4615,0.4112,0.5075,-1.0,0.4899
105,-1.0,0.3953,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5312,0.4839,-1.0,-1.0,-1.0,-1.0,-1.0,0.5769,0.4673,0.4211,0.4194,0.3077,-1.0,-1.0,-1.0,0.4483,-1.0,-1.0,-1.0,0.4737
106,-1.0,0.4107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5556,-1.0,-1.0,0.4444,-1.0,-1.0,0.475,0.5143,0.5233,0.6,0.5556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6327
107,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5769,0.3913,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4815
110,-1.0,0.5122,-1.0,-1.0,-1.0,0.4634,-1.0,-1.0,0.6471,0.6098,0.5111,0.7429,0.5699,-1.0,-1.0,0.44,0.5658,0.441,0.551,0.48,0.6486,-1.0,-1.0,-1.0,0.5227,-1.0,-1.0,-1.0,0.4426
111,0.5312,0.4231,-1.0,-1.0,-1.0,0.5429,-1.0,0.5686,0.5091,0.4348,0.4727,0.5161,0.5426,-1.0,-1.0,0.3455,0.6698,0.5074,0.5667,0.6207,0.6,-1.0,-1.0,-1.0,0.5,0.44,0.6222,-1.0,0.566
112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
