,32,245,60,28,9,79,104,120,427,59,30,141,121,203,64,876,11,76,56,20,2,33,421,113,35,102,163,48,77,254,19,5,154
13,-1.0,0.4444,0.5,-1.0,-1.0,-1.0,0.6538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4898,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
15,-1.0,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
16,-1.0,0.4884,0.4815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5172,-1.0,-1.0,-1.0,0.5079,-1.0,-1.0,0.4722,-1.0,-1.0,-1.0,-1.0,0.3448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
18,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3684,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
20,-1.0,0.5333,0.4516,-1.0,-1.0,-1.0,0.569,-1.0,-1.0,-1.0,0.5484,-1.0,-1.0,-1.0,0.5246,0.3077,-1.0,0.4737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21,-1.0,0.4481,0.5377,-1.0,0.4667,0.4737,0.4866,0.48,0.3571,0.4286,0.4545,0.4194,-1.0,0.4724,0.4838,0.3273,-1.0,0.5035,0.5075,0.6,0.4931,-1.0,0.5055,0.4872,0.4167,0.5758,0.5217,-1.0,-1.0,-1.0,-1.0,0.5152,0.5263
22,-1.0,0.4485,0.3814,-1.0,-1.0,0.4324,0.5019,0.4634,-1.0,-1.0,0.5474,0.5556,-1.0,0.4646,0.4387,0.4932,-1.0,0.493,-1.0,0.375,0.4906,-1.0,0.5902,-1.0,-1.0,-1.0,0.561,-1.0,-1.0,-1.0,-1.0,0.5682,-1.0
23,-1.0,0.575,0.4074,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24,-1.0,0.5086,0.56,-1.0,0.5,0.4384,0.534,0.4909,-1.0,0.4634,0.6286,-1.0,-1.0,0.4757,0.4797,0.551,-1.0,0.4511,0.5319,0.5122,0.4754,-1.0,0.5526,-1.0,-1.0,-1.0,0.5156,-1.0,-1.0,-1.0,-1.0,0.64,0.439
25,-1.0,0.55,0.5893,-1.0,-1.0,-1.0,0.6351,-1.0,-1.0,-1.0,0.4872,-1.0,-1.0,0.5,0.5431,0.5581,-1.0,0.5926,-1.0,-1.0,0.4483,-1.0,0.6078,-1.0,-1.0,-1.0,0.4375,-1.0,-1.0,-1.0,-1.0,-1.0,0.5517
26,-1.0,0.5116,0.6279,-1.0,-1.0,-1.0,0.6757,-1.0,-1.0,-1.0,0.3448,-1.0,-1.0,-1.0,0.4257,-1.0,-1.0,0.6857,-1.0,-1.0,0.3846,-1.0,0.5385,-1.0,-1.0,-1.0,0.5714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
28,-1.0,0.3,-1.0,-1.0,-1.0,-1.0,0.5517,-1.0,-1.0,-1.0,0.4194,-1.0,-1.0,-1.0,0.5714,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
29,-1.0,0.425,0.5172,-1.0,-1.0,-1.0,0.4478,-1.0,-1.0,-1.0,0.5385,-1.0,-1.0,-1.0,0.4127,0.45,-1.0,0.4792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
30,-1.0,0.4424,0.5,0.5806,-1.0,0.4222,0.5674,0.4783,-1.0,0.4762,-1.0,0.5319,-1.0,0.4675,0.4918,0.5054,-1.0,0.5291,-1.0,0.4516,0.5179,-1.0,0.47,-1.0,-1.0,0.5862,0.5135,-1.0,-1.0,-1.0,-1.0,0.2424,0.3158
31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
35,-1.0,0.6,0.4783,-1.0,-1.0,-1.0,0.6061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5714,-1.0,-1.0,0.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
37,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
38,-1.0,0.4915,0.5217,-1.0,-1.0,-1.0,0.5385,-1.0,-1.0,0.3704,0.3929,-1.0,-1.0,0.4571,0.5,0.3929,-1.0,0.6596,-1.0,-1.0,0.48,-1.0,0.6604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
39,-1.0,0.5091,0.6169,-1.0,0.4516,0.5753,0.6011,0.541,-1.0,0.4179,0.5614,-1.0,-1.0,0.5465,0.4942,0.5143,-1.0,0.5337,0.6591,0.4688,0.5889,-1.0,0.5379,-1.0,-1.0,-1.0,0.5778,-1.0,-1.0,-1.0,-1.0,0.5556,0.5577
40,-1.0,0.4691,0.5556,-1.0,-1.0,-1.0,0.4,-1.0,-1.0,-1.0,0.4717,-1.0,-1.0,0.5238,0.4496,0.4118,-1.0,0.4938,-1.0,-1.0,0.4,-1.0,0.4,-1.0,-1.0,-1.0,0.4333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
41,-1.0,0.4912,0.6383,-1.0,-1.0,-1.0,0.3559,-1.0,-1.0,-1.0,0.6562,-1.0,-1.0,0.5625,0.6337,0.3529,-1.0,0.5217,-1.0,-1.0,-1.0,-1.0,0.4762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
43,-1.0,0.5259,0.4505,-1.0,-1.0,0.5,0.6,0.5357,-1.0,0.5161,0.5429,0.44,-1.0,0.5167,0.5327,0.4355,-1.0,0.6023,0.3929,-1.0,0.4717,-1.0,0.4556,-1.0,-1.0,-1.0,0.4894,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
44,-1.0,0.3838,0.5402,-1.0,-1.0,0.5,0.5056,-1.0,-1.0,0.3438,0.5846,-1.0,-1.0,0.5846,0.469,0.5135,-1.0,0.5604,0.5357,-1.0,0.5,-1.0,0.4872,-1.0,-1.0,-1.0,0.4255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
50,-1.0,0.3448,-1.0,-1.0,-1.0,-1.0,0.5938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4688,-1.0,-1.0,0.5862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
51,-1.0,0.42,0.5844,-1.0,-1.0,0.4643,0.4805,-1.0,-1.0,0.5357,0.4815,-1.0,-1.0,0.5,0.5393,0.4177,-1.0,0.5045,-1.0,0.4444,0.5806,-1.0,0.5692,-1.0,-1.0,-1.0,0.2973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,-1.0,0.4887,0.5913,-1.0,-1.0,0.3958,0.4433,-1.0,-1.0,0.3214,0.6066,-1.0,-1.0,0.4773,0.4822,-1.0,-1.0,0.4078,0.6,-1.0,0.5758,-1.0,0.534,-1.0,-1.0,-1.0,0.5172,-1.0,-1.0,-1.0,-1.0,-1.0,0.6176
54,-1.0,0.5938,-1.0,-1.0,-1.0,-1.0,0.5278,-1.0,-1.0,-1.0,0.5714,-1.0,-1.0,-1.0,0.3774,-1.0,-1.0,0.5143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
55,-1.0,0.4557,0.5,-1.0,-1.0,-1.0,0.5932,-1.0,-1.0,-1.0,0.5152,-1.0,-1.0,0.6207,0.4252,-1.0,-1.0,0.5312,-1.0,-1.0,-1.0,-1.0,0.3793,-1.0,-1.0,-1.0,0.5556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
56,-1.0,0.5441,0.4231,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4316,-1.0,-1.0,0.4839,-1.0,-1.0,0.5641,-1.0,0.52,-1.0,-1.0,-1.0,0.5161,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,-1.0,0.4583,0.4835,-1.0,-1.0,0.5263,0.4831,0.5625,-1.0,0.6,0.5172,-1.0,-1.0,0.4677,0.521,0.3077,-1.0,0.4924,0.7059,-1.0,0.5962,-1.0,0.4937,-1.0,-1.0,-1.0,0.425,-1.0,-1.0,-1.0,-1.0,-1.0,0.4286
58,-1.0,0.5154,0.5801,0.56,0.5143,0.4556,0.4775,0.5732,-1.0,0.4098,0.5692,0.5,-1.0,0.56,0.5011,0.494,-1.0,0.4795,0.6102,0.56,0.5192,-1.0,0.5394,-1.0,0.4062,-1.0,0.5229,-1.0,-1.0,-1.0,-1.0,0.5714,0.5556
59,-1.0,0.5,0.6024,-1.0,-1.0,0.6154,0.3889,-1.0,-1.0,-1.0,0.5238,-1.0,-1.0,-1.0,0.5189,-1.0,-1.0,0.6316,-1.0,-1.0,0.3611,-1.0,0.4085,-1.0,-1.0,-1.0,0.7297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,-1.0,0.4345,-1.0,-1.0,0.5667,0.5243,0.5298,0.5366,-1.0,0.3976,0.5,-1.0,-1.0,0.5195,0.4582,0.5965,-1.0,0.4774,0.5769,0.5484,0.527,-1.0,0.4872,0.4468,0.5217,-1.0,0.4667,-1.0,-1.0,-1.0,-1.0,0.4375,0.4364
61,-1.0,0.5889,0.5373,-1.0,-1.0,-1.0,0.5385,0.5833,-1.0,-1.0,0.5205,-1.0,-1.0,0.5541,0.464,0.4839,-1.0,0.5082,-1.0,-1.0,-1.0,-1.0,0.359,-1.0,-1.0,-1.0,0.5333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,-1.0,0.4659,0.5,-1.0,-1.0,0.3704,0.5056,0.4412,-1.0,0.36,0.5556,-1.0,-1.0,0.45,0.5135,0.5577,-1.0,0.4691,-1.0,-1.0,-1.0,-1.0,0.5211,-1.0,-1.0,-1.0,0.4839,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,-1.0,0.5246,0.5418,0.4286,0.5455,0.5096,0.5291,0.5,0.3824,0.4811,0.5082,0.5,0.56,0.4855,-1.0,0.5619,-1.0,0.5386,0.5684,0.4754,0.525,-1.0,0.5425,0.4821,0.4286,0.5,0.5684,0.3077,-1.0,-1.0,-1.0,0.431,0.4949
67,-1.0,0.4237,0.4211,-1.0,-1.0,-1.0,0.413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5429,-1.0,-1.0,0.4219,-1.0,-1.0,0.6538,-1.0,0.5556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,-1.0,0.6016,0.4433,-1.0,-1.0,0.6207,0.5443,-1.0,-1.0,0.359,0.5273,-1.0,-1.0,0.5227,0.5159,0.4444,-1.0,0.5,0.4848,-1.0,0.6154,-1.0,0.5281,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.3
69,-1.0,0.5747,0.4697,-1.0,-1.0,0.3846,0.4366,-1.0,-1.0,0.4545,0.537,-1.0,-1.0,0.4167,0.4717,0.5667,-1.0,0.6032,-1.0,-1.0,0.4222,-1.0,0.5974,-1.0,-1.0,-1.0,0.3846,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
74,-1.0,0.4483,-1.0,-1.0,-1.0,-1.0,0.4688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4103,-1.0,-1.0,0.4571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
76,-1.0,0.5195,0.5226,-1.0,0.4688,0.3864,0.463,0.4688,0.56,0.3684,0.4709,-1.0,-1.0,0.4733,0.4614,0.5,-1.0,-1.0,0.5161,0.5263,0.5424,-1.0,0.471,-1.0,0.4375,-1.0,0.3647,-1.0,-1.0,-1.0,-1.0,0.5075,0.4783
77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
78,-1.0,0.4103,0.6029,-1.0,-1.0,0.4706,0.5797,-1.0,-1.0,-1.0,0.5556,-1.0,-1.0,0.6667,0.3725,-1.0,-1.0,0.48,-1.0,-1.0,0.5682,-1.0,0.5556,-1.0,-1.0,-1.0,0.4524,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,-1.0,0.4608,0.4757,-1.0,-1.0,-1.0,0.566,-1.0,-1.0,0.3846,0.5778,-1.0,-1.0,0.55,0.4904,-1.0,-1.0,0.6136,-1.0,-1.0,0.6087,-1.0,0.6,-1.0,-1.0,-1.0,0.575,-1.0,-1.0,-1.0,-1.0,-1.0,0.5862
80,-1.0,0.4728,0.4921,-1.0,0.4412,0.4103,0.5143,0.4,-1.0,0.3582,0.649,0.3548,-1.0,0.4758,0.5013,0.4857,-1.0,0.4583,0.4118,0.5814,0.4889,-1.0,0.4904,0.4615,0.4242,-1.0,0.5119,-1.0,-1.0,-1.0,-1.0,0.5714,0.4444
81,-1.0,0.518,0.5142,0.5263,0.6102,0.551,0.4908,0.4863,0.5854,0.4198,0.4866,0.4783,0.4865,0.5258,0.4966,0.4673,-1.0,0.5488,0.5403,0.4545,0.5269,0.5714,0.5455,0.4231,0.5763,0.5208,0.5072,-1.0,-1.0,-1.0,0.5714,0.5323,0.4947
82,-1.0,0.5222,0.6737,-1.0,-1.0,0.5217,0.5556,-1.0,-1.0,0.4375,0.5472,-1.0,-1.0,-1.0,0.5507,-1.0,-1.0,0.6333,0.5769,-1.0,0.6154,-1.0,0.5,-1.0,-1.0,-1.0,0.5208,-1.0,-1.0,-1.0,-1.0,-1.0,0.5161
83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
84,-1.0,0.5391,0.5385,-1.0,-1.0,0.5918,0.4795,0.5161,-1.0,0.4444,0.6139,-1.0,-1.0,0.5062,0.5526,0.5195,-1.0,0.528,0.5333,0.5278,0.4643,-1.0,0.4896,-1.0,0.4615,-1.0,0.6444,-1.0,-1.0,-1.0,-1.0,0.525,-1.0
85,-1.0,0.381,0.5714,-1.0,-1.0,-1.0,0.4286,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5455,0.56,0.7143,-1.0,0.4521,-1.0,-1.0,-1.0,-1.0,0.6857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
86,-1.0,0.589,0.411,-1.0,-1.0,0.4138,0.619,-1.0,-1.0,0.5185,0.5577,-1.0,-1.0,0.5,0.4495,-1.0,-1.0,0.52,0.5938,-1.0,0.6216,-1.0,0.4444,-1.0,-1.0,-1.0,0.5625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
89,-1.0,0.5155,0.4815,-1.0,0.5926,0.4808,0.5666,0.4,-1.0,0.5854,0.5556,0.4,-1.0,0.456,0.4642,0.5694,-1.0,0.5583,0.4516,0.4286,0.4833,-1.0,0.512,-1.0,0.4074,-1.0,0.4767,-1.0,-1.0,-1.0,-1.0,0.3235,0.3846
90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,-1.0,0.4639,0.4384,-1.0,-1.0,0.3438,0.5726,0.2857,-1.0,-1.0,0.6333,-1.0,-1.0,0.54,0.4912,0.561,-1.0,0.4835,0.5312,-1.0,0.4,-1.0,0.4429,-1.0,-1.0,-1.0,0.4043,-1.0,-1.0,-1.0,-1.0,-1.0,0.4
92,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
96,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
98,-1.0,0.5833,0.5079,-1.0,-1.0,0.5938,0.5714,0.52,-1.0,-1.0,0.5882,-1.0,-1.0,0.52,0.5625,0.6512,-1.0,0.4176,-1.0,-1.0,0.4643,-1.0,0.5745,-1.0,-1.0,-1.0,0.7333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
